date,time,address,offense,description,lat,lng
07/05/16,10:57 AM,134 S 34th St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9533661,-75.1922657
01/18/17,11:54 AM,226 S 40th St,Fraud,Unauthorized charges made on account,39.9532659,-75.2027597
07/05/16,12:19 PM,3735 Walnut St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
01/31/17,1:43 PM,220 S 40th St,Fraud,Counterfeit money used for purchase,39.9534914,-75.2029562
07/08/16,12:34 PM,3802 Chestnut St,Fraud,Female attempted to cash bad check,39.9547621,-75.1987355
05/18/16,2:41 PM,230 S 41st St,Fraud,Unauthorized charges made on credit card,39.9527986,-75.205723
07/08/16,2:39 PM,3802 Chestnut St,Fraud,Male attempted to cash back checks/Arrest,39.9547621,-75.1987355
07/30/16,4:03 PM,102 S 42nd St,Fraud,Unauthorized charges made on account,39.9557264,-75.2064731
07/09/16,8:18 PM,200 St Marks Sq,Fraud,Unauthorized charges made on account,39.9547269,-75.2075434
09/20/16,9:47 AM,2929 Walnut St,Fraud,Attempt fraud,39.9520928,-75.1837876
07/12/16,3:08 PM,134 S 34th St,Fraud,Male attempted to cash fraudulent check,39.9533661,-75.1922657
09/27/16,2:37 PM,3735 Walnut St,Fraud,Male attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
07/13/16,8:51 AM,3400 Civic Center Blvd,Fraud,Subject attempted to fill bad prescription,39.9477563,-75.1925357
05/11/16,3:49 PM,3730 Walnut St,Fraud,Unauthorized charges made on debit card,39.9529106,-75.1982674
07/16/16,11:36 AM,3744 Spruce St,Fraud,Female observed taking cash from register,39.9510492,-75.1990273
07/05/16,12:19 PM,3735 Walnut St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
07/19/16,6:32 PM,51 N 39th St,Fraud,Counterfeit bill used to purchase items,39.9582917,-75.1990771
01/13/2017,11:56 AM,3735 Walnut St,Fraud,Male attempted to obtain debit card with fake ID,39.9539838,-75.1980232
07/22/16,8:41 AM,3942 Spruce St,Fraud,Fake bills used to make purchase,39.951471,-75.2029002
02/04/17,11:10 AM,3900 Walnut St,Fraud,Unauthorized charges made on credit card,39.9537201,-75.2009514
07/26/16,2:15 PM,125-129 S 40th St,Fraud,Employees observed taking cash,39.9547166,-75.2021056
03/22/2017,1:38 PM,4040-4042 Walnut St,Fraud,Unauthorized charges on credit card,39.954079,-75.204651
07/30/16,4:03 PM,102 S 42nd St,Fraud,Unauthorized charges made on account,39.9557264,-75.2064731
4/14/2017,5:57 PM,4201 Walnut St,Fraud,Counterfeit bills used for purchase,39.9548936,-75.206703
08/03/16,4:19 PM,4009 Baltimore Ave,Fraud,Unauthorized transactions made on credit card,39.9501412,-75.2039211
06/15/16,6:19 PM,3700 Spruce St,Fraud,Unauthorized use of debit card,39.9508969,-75.1973016
08/10/16,2:09 PM,3604 Chestnut St,Fraud,Unauthorized transactions made,39.9545349,-75.1948936
07/16/16,11:36 AM,3744 Spruce St,Fraud,Female observed taking cash from register,39.9510492,-75.1990273
08/12/16,12:14 PM,3340 Smith Walk,Fraud,Unauthorized charges made on credit card,39.9511851,-75.1900932
07/22/16,8:41 AM,3942 Spruce St,Fraud,Fake bills used to make purchase,39.951471,-75.2029002
10/21/16,12:35 PM,4023 Locust St,Fraud,Unauthorized purchases made on credit card,39.9533306,-75.2039551
11/18/16,12:21 AM,4000 Spruce St,Fraud,Beverages continued without payment/Arrest,39.9514918,-75.2032097
10/26/16,3:45 PM,4125-4133 Chestnut St,Fraud,Male left before paying for services,39.956309,-75.205718
11/18/16,8:18 PM,3400 Spruce St,Fraud,Unauthorized purchases made,39.9500798,-75.1939906
10/28/16,4:40 PM,3818 Chestnut St,Fraud,Money sent to unknown persons,39.9552012,-75.1992858
01/20/17,11:58 PM,4000 Spruce St,Fraud,Offenders failed to pay for service,39.9514918,-75.2032097
10/29/16,2:54 PM,3901 Locust Walk,Fraud,Unauthorized charges made on account,39.953158,-75.2013416
03/07/2017,10:18 AM,3400 Spruce St,Fraud,Unauthorized transactions made on account,39.9500798,-75.1939906
11/04/16,9:42 AM,4241 Locust St,Fraud,Payment made for apartment to unknown person,39.954041,-75.2086716
03/09/2017,9:07 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
11/09/16,1:46 PM,3701 Chestnut St,Fraud,Fake email received to send cash,39.9552706,-75.1967565
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
11/18/16,12:21 AM,4000 Spruce St,Fraud,Beverages continued without payment/Arrest,39.9514918,-75.2032097
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
11/18/16,8:18 PM,3400 Spruce St,Fraud,Unauthorized purchases made,39.9500798,-75.1939906
3/18/2017,11:11 AM,4108 Spruce St,Fraud,Bad check received,39.9518619,-75.2063623
12/01/16,3:58 PM,210 S 34th St,Fraud,Unauthorized transactions on credit cards,39.9522363,-75.1926849
03/26/2017,6:36 PM,3700 Spruce St,Fraud,Unauthorized charges made,39.9508969,-75.1973016
12/14/16,12:13 AM,119 S 39th St,Fraud,Male cited for theft of services,39.9544323,-75.1998781
08/25/17,9:13 PM,3909 Spruce St,Fraud,Money paid for false services,39.9518651,-75.202423
12/22/16,3:51 PM,4035 Chestnut St,Fraud,Purchased items not received,39.9561304,-75.2038172
09/21/16,9:30 AM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
01/10/2017,3:45 PM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
09/25/16,3:31 PM,3421 Chestnut St,Fraud,Counterfeit bills received,39.9545899,-75.1923623
01/12/2017,9:32 PM,3820 Locust Walk,Fraud,Complainant paid for computer services not provided,39.9522831,-75.2001674
05/24/16,3:41 PM,3604 Chestnut St,Fraud,Merchandise taken without payment,39.9545349,-75.1948936
01/13/2017,11:56 AM,3735 Walnut St,Fraud,Male attempted to obtain debit card with fake ID,39.9539838,-75.1980232
07/08/16,12:34 PM,3802 Chestnut St,Fraud,Female attempted to cash bad check,39.9547621,-75.1987355
01/18/17,11:54 AM,226 S 40th St,Fraud,Unauthorized charges made on account,39.9532659,-75.2027597
07/08/16,2:39 PM,3802 Chestnut St,Fraud,Male attempted to cash back checks/Arrest,39.9547621,-75.1987355
01/20/17,11:58 PM,4000 Spruce St,Fraud,Offenders failed to pay for service,39.9514918,-75.2032097
08/10/16,2:09 PM,3604 Chestnut St,Fraud,Unauthorized transactions made,39.9545349,-75.1948936
01/26/17,8:32 PM,3960 Pine St,Fraud,Fraudulent email used on PayPal,39.9504189,-75.20284
10/26/16,3:45 PM,4125-4133 Chestnut St,Fraud,Male left before paying for services,39.956309,-75.205718
01/31/17,1:43 PM,220 S 40th St,Fraud,Counterfeit money used for purchase,39.9534914,-75.2029562
10/28/16,4:40 PM,3818 Chestnut St,Fraud,Money sent to unknown persons,39.9552012,-75.1992858
02/04/17,11:10 AM,3900 Walnut St,Fraud,Unauthorized charges made on credit card,39.9537201,-75.2009514
11/09/16,1:46 PM,3701 Chestnut St,Fraud,Fake email received to send cash,39.9552706,-75.1967565
02/08/17,5:53 PM,138 S 34th St,Fraud,Counterfeit bill used to purchase merchandise,39.9533346,-75.1916736
12/22/16,3:51 PM,4035 Chestnut St,Fraud,Purchased items not received,39.9561304,-75.2038172
02/08/17,8:05 PM,140 S 34th St,Fraud,Counterfeit bill used to purchase merchandise,39.9531578,-75.1922179
01/10/2017,3:45 PM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
02/18/17,1:04 PM,3802 Chestnut St,Fraud,Offender attempted to make unauthorized withdrawal/Arrest,39.9547621,-75.1987355
02/18/17,1:04 PM,3802 Chestnut St,Fraud,Offender attempted to make unauthorized withdrawal/Arrest,39.9547621,-75.1987355
2/22/2017,9:10 PM,3420 Moravian St,Fraud,Payment not made for services rendered,39.9554621,-75.2099832
3/17/2017,2:30 PM,3701 Chestnut St,Fraud,Unauthorized transaction on debit card,39.9552706,-75.1967565
03/07/2017,10:18 AM,3400 Spruce St,Fraud,Unauthorized transactions made on account,39.9500798,-75.1939906
03/24/2017,12:52 AM,4035 Chestnut St,Fraud,Account created without authorization,39.9561304,-75.2038172
03/09/2017,9:07 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
08/24/17,5:27 PM,3701 Chestnut St,Fraud,Unauthorized transactions made on debit card,39.9552706,-75.1967565
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
08/26/17,4:54 PM,2930 Chestnut St,Fraud,Money sent for non-existent apartment,39.9526613,-75.1833641
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
10/21/16,12:35 PM,4023 Locust St,Fraud,Unauthorized purchases made on credit card,39.9533306,-75.2039551
3/17/2017,2:30 PM,3701 Chestnut St,Fraud,Unauthorized transaction on debit card,39.9552706,-75.1967565
10/29/16,2:54 PM,3901 Locust Walk,Fraud,Unauthorized charges made on account,39.953158,-75.2013416
3/18/2017,11:11 AM,4108 Spruce St,Fraud,Bad check received,39.9518619,-75.2063623
11/04/16,9:42 AM,4241 Locust St,Fraud,Payment made for apartment to unknown person,39.954041,-75.2086716
03/22/2017,1:38 PM,4040-4042 Walnut St,Fraud,Unauthorized charges on credit card,39.954079,-75.204651
01/12/2017,9:32 PM,3820 Locust Walk,Fraud,Complainant paid for computer services not provided,39.9522831,-75.2001674
03/24/2017,12:52 AM,4035 Chestnut St,Fraud,Account created without authorization,39.9561304,-75.2038172
08/03/16,4:19 PM,4009 Baltimore Ave,Fraud,Unauthorized transactions made on credit card,39.9501412,-75.2039211
03/26/2017,6:36 PM,3700 Spruce St,Fraud,Unauthorized charges made,39.9508969,-75.1973016
4/26/17,6:29 PM,4033 Baltimore Ave,Fraud,Unknown person fraudulently received money from complainant,39.9499981,-75.204627
4/14/2017,5:57 PM,4201 Walnut St,Fraud,Counterfeit bills used for purchase,39.9548936,-75.206703
4/19/17,9:18 PM,3421 Woodland Walk,Fraud,Jacket ordered from fake site,39.9525062,-75.1927688
4/19/17,9:18 PM,3421 Woodland Walk,Fraud,Jacket ordered from fake site,39.9525062,-75.1927688
2/22/2017,9:10 PM,3420 Moravian St,Fraud,Payment not made for services rendered,39.9554621,-75.2099832
4/26/17,6:29 PM,4033 Baltimore Ave,Fraud,Unknown person fraudulently received money from complainant,39.9499981,-75.204627
01/26/17,8:32 PM,3960 Pine St,Fraud,Fraudulent email used on PayPal,39.9504189,-75.20284
08/24/17,5:27 PM,3701 Chestnut St,Fraud,Unauthorized transactions made on debit card,39.9552706,-75.1967565
08/12/16,12:14 PM,3340 Smith Walk,Fraud,Unauthorized charges made on credit card,39.9511851,-75.1900932
08/25/17,9:13 PM,3909 Spruce St,Fraud,Money paid for false services,39.9518651,-75.202423
07/13/16,8:51 AM,3400 Civic Center Blvd,Fraud,Subject attempted to fill bad prescription,39.9477563,-75.1925357
08/26/17,4:54 PM,2930 Chestnut St,Fraud,Money sent for non-existent apartment,39.9526613,-75.1833641
07/09/16,8:18 PM,200 St Marks Sq,Fraud,Unauthorized charges made on account,39.9547269,-75.2075434
