date,time,address,offense,description,lat,lng
07/29/16,6:58 PM,4000 Ludlow St,Assault,Complainant assaulted by known offenders/Arrest,39.9563819,-75.2024446
08/22/17,4:08 PM,4000 Walnut St,Assault,Offender arrested for attempted assault,39.9540855,-75.202628
08/23/16,11:08 PM,3900 Ludlow St,Assault,Complainant shot by unknown male,39.9561007,-75.1998045
08/22/17,4:08 PM,4000 Walnut St,Assault,Offender arrested for attempted assault,39.9540855,-75.202628
05/18/17,12:59 PM,4300 Ludlow St,Aggravated Assault,,39.9571468,-75.2083094
08/25/17,12:26 PM,3400 Spruce St,Other assault,Harassing calls received,39.9500798,-75.1939906
06/22/17,10:25 AM,3913 Ludlow Street,Assault,,39.9563115,-75.2004932
08/29/17,12:54 PM,4831 Walton Ave,Assault,,39.9491353,-75.220389
08/20/17,4:04 AM,S. 38th & Ludlow St,Assault,,39.9558893,-75.1981487
09/01/17,12:47 PM,3400 Civic Center Blvd.,Assault,,39.9477563,-75.1925357
09/23/17,7:27 PM,4034 Ludlow St,Aggravated assault/ Arrest,,39.9564123,-75.2035028
09/02/17,3:42 AM,3700 Spruce St,Indecent Assault,,39.9508969,-75.1973016
05/10/16,11:36 AM,3400 Civic Center Blvd,Other Assault,Threatening message received from ex-boyfriend,39.9477563,-75.1925357
09/02/17,8:29 PM,3400 Spruce St,Assault,,39.9500798,-75.1939906
03/07/2017,2:38 AM,3400 Civic Center Blvd,Other Assault,Unwanted text messages received,39.9477563,-75.1925357
09/03/17,11:33 PM,4040 Chestnut St,Aggravated Assault/ Arrest,,39.9555233,-75.203665
05/11/17,9:21 AM,3600 Civic Center Blvd.,Indecent Assault,,39.9476102,-75.1926512
09/04/17,6:29 PM,241 S 46th St,Domestic assault/ Arrest,,39.954037,-75.21366
09/01/17,12:47 PM,3400 Civic Center Blvd.,Assault,,39.9477563,-75.1925357
09/04/17,10:42 PM,4425 Larchwood Ave,Assault,,39.950452,-75.212035
09/04/17,10:42 PM,4425 Larchwood Ave,Assault,,39.950452,-75.212035
09/07/17,3:34 PM,4526 Walnut St,Assault,,39.9552607,-75.2129884
09/23/17,8:03 PM,139 S Markoe St,Aggravated assault,,39.9440009,-75.210237
09/11/17,10:20 PM,4636 Walnut St,Domestic Assault/ Arrest,,39.9554804,-75.215109
09/20/17,7:36 PM,4300 Kingsessing,Assault,,39.9468248,-75.2087424
09/13/17,6:13 PM,4601 Walnut St,Assault,,39.9557442,-75.2141161
08/29/17,12:54 PM,4831 Walton Ave,Assault,,39.9491353,-75.220389
09/16/17,2:28 AM,4312 Spruce St,Indecent Assault,,39.952286,-75.2098369
11/11/16,7:33 PM,3609 Locust Walk,Other Assault,Threatening messages received,39.9522525,-75.1954569
09/18/17,12:00 PM,48th & Market Sts,Domestic assault,,39.9589798,-75.2170154
11/18/16,12:00 PM,3800 Locust Walk,Other Assault,Threats made to complainant,39.9519487,-75.1994803
09/18/17,3:18 PM,241 S 46th St,Aggravated assault,,39.954037,-75.21366
11/25/16,1:03 PM,4038 Locust St,Assault,Male punched several times by known person,39.952954,-75.204557
09/20/17,7:36 PM,4300 Kingsessing,Assault,,39.9468248,-75.2087424
08/20/17,12:38 AM,S. 47th & Locust St,Assault,,39.9545875,-75.215865
09/21/17,7:18 PM,30th & Market Sts,Domestic assault,,39.954841,-75.1832609
05/20/16,11:39 AM,3929 Sansom St,Assault,Complainant struck in face,39.9548253,-75.2009783
09/22/17,6:28 PM,46th & Pine Sts,Indecent assault,,39.9520669,-75.2143729
06/17/16,2:48 AM,3800 Sansom St,Assault,Complainant assaulted by known male/Arrest,39.954399,-75.1986399
09/22/17,6:35 PM,210 S 40th St,Aggravated assault,,39.9537915,-75.2030239
12/23/16,10:43 AM,3600 Sansom St,Assault,Complainant assaulted by known person,39.9536985,-75.1956009
09/22/17,6:35 PM,210 S 40th St,Aggravated assault,,39.9537915,-75.2030239
2/22/2017,10:42 PM,4000 Sansom St,Assault,Operator attempted to strike complainant/Arrest,39.9548782,-75.2024439
09/22/17,6:35 PM,210 S 40th St,Aggravated assault,,39.9537915,-75.2030239
05/30/17,7:52 AM,40th & Sansom,Aggravated assault/unfounded per investigation,,39.9548764,-75.202428
09/23/17,7:27 PM,4034 Ludlow St,Aggravated assault/ Arrest,,39.9564123,-75.2035028
05/31/17,3:21 AM,4542 Sansom St,Assault,,39.955997,-75.212931
09/23/17,8:03 PM,139 S Markoe St,Aggravated assault,,39.9440009,-75.210237
7/30/17,6:02 AM,4255 Sansom St,Domestic Assault,,39.9557479,-75.2080515
05/15/17,12:47 AM,4200 Regent Sq,Aggravated Assault,,39.9475707,-75.2070359
01/10/2017,11:00 AM,3900 Delancey St,Assault,Complainant struck by male/Arrest,39.9499109,-75.2000152
08/18/16,6:29 PM,3260 South St,Other Assault,Complainant threatened by ex-boyfriend,39.9494018,-75.1916007
11/09/16,5:48 PM,3200 South St,Other Assault,Complainant threatened by unknown male,39.948879,-75.1896805
09/01/2016,3:55 PM,Guardian Drive,Assault,Complainant assaulted by unknown male,39.9489128,-75.1970277
